train_loss, val_loss
train_loss, val_loss
train_loss, val_loss
train_loss, val_loss
train_loss, val_loss
train_loss, val_loss
0.0025738678766231682,0.0013696698670241016
0.0010875930632814244,0.0008984355398246811
0.0008784998839019132,0.0007603741688567593
0.000751757388787665,0.0008121837540615901
0.0006748058860931228,0.0006509110415613071
0.0006112304875489847,0.0005289493456344913
0.0005676199463100945,0.0005358584681137775
0.0005341116852468203,0.0005008869334468963
0.0005146452035050326,0.0005253201648075548
0.0004932796449409955,0.00047817436225833026
0.00048163352086645194,0.00043317174120737173
0.0004654004411455883,0.0004493836542005064
0.00045873964942301894,0.00045135226618084643
0.00044485993593101496,0.0004150256634737296
0.00043810771962421165,0.00046735629159094837
0.00042622660684901845,0.0004045044223420081
0.0004234525834953099,0.00040439762675237875
0.00041751634140058135,0.0004162147501052392
0.0004122032400283097,0.0003885117680679455
0.0004062401159819635,0.000374006731295527
0.0004032454147801425,0.0003753440603355153
0.00039412297141778026,0.0003893464302463043
0.0003940303726385391,0.0003810995689558762
0.000388205099565227,0.00036242966884014163
0.00038569734548036437,0.0003686938213865721
0.00038092392732600155,0.00036062030391163986
0.0003782065828056918,0.00037505493415260894
0.00037789166982486093,0.00036954537143982534
0.0003694755537433136,0.0003733808682968461
0.00036965776970712916,0.00038523270831555476
0.00036538036988238086,0.0003393432529130088
0.00036440860488333465,0.00034397682482247347
0.00036032541018714845,0.0003310331786956845
